,Year_Factor,floor_area,year_built,energy_star_rating,ELEVATION,january_min_temp,january_avg_temp,january_max_temp,february_min_temp,february_avg_temp,february_max_temp,march_min_temp,march_avg_temp,march_max_temp,april_min_temp,april_avg_temp,april_max_temp,may_min_temp,may_avg_temp,may_max_temp,june_min_temp,june_avg_temp,june_max_temp,july_min_temp,july_avg_temp,july_max_temp,august_min_temp,august_avg_temp,august_max_temp,september_min_temp,september_avg_temp,september_max_temp,october_min_temp,october_avg_temp,october_max_temp,november_min_temp,november_avg_temp,november_max_temp,december_min_temp,december_avg_temp,december_max_temp,cooling_degree_days,heating_degree_days,precipitation_inches,snowfall_inches,snowdepth_inches,avg_temp,days_below_30F,days_below_20F,days_below_10F,days_below_0F,days_above_80F,days_above_90F,days_above_100F,days_above_110F,direction_max_wind_speed,direction_peak_wind_speed,max_wind_speed,days_with_fog,ohe_State_Factor_State_1,ohe_State_Factor_State_10,ohe_State_Factor_State_11,ohe_State_Factor_State_2,ohe_State_Factor_State_4,ohe_State_Factor_State_6,ohe_State_Factor_State_8,ohe_facility_type_2to4_Unit_Building,ohe_facility_type_5plus_Unit_Building,ohe_facility_type_Commercial_Other,ohe_facility_type_Commercial_Unknown,ohe_facility_type_Data_Center,ohe_facility_type_Education_College_or_university,ohe_facility_type_Education_Other_classroom,ohe_facility_type_Education_Preschool_or_daycare,ohe_facility_type_Education_Uncategorized,ohe_facility_type_Food_Sales,ohe_facility_type_Food_Service_Other,ohe_facility_type_Food_Service_Restaurant_or_cafeteria,ohe_facility_type_Food_Service_Uncategorized,ohe_facility_type_Grocery_store_or_food_market,ohe_facility_type_Health_Care_Inpatient,ohe_facility_type_Health_Care_Outpatient_Clinic,ohe_facility_type_Health_Care_Outpatient_Uncategorized,ohe_facility_type_Health_Care_Uncategorized,ohe_facility_type_Industrial,ohe_facility_type_Laboratory,ohe_facility_type_Lodging_Dormitory_or_fraternity_sorority,ohe_facility_type_Lodging_Hotel,ohe_facility_type_Lodging_Other,ohe_facility_type_Lodging_Uncategorized,ohe_facility_type_Mixed_Use_Commercial_and_Residential,ohe_facility_type_Mixed_Use_Predominantly_Commercial,ohe_facility_type_Mixed_Use_Predominantly_Residential,ohe_facility_type_Multifamily_Uncategorized,ohe_facility_type_Nursing_Home,ohe_facility_type_Office_Bank_or_other_financial,ohe_facility_type_Office_Medical_non_diagnostic,ohe_facility_type_Office_Mixed_use,ohe_facility_type_Office_Uncategorized,ohe_facility_type_Parking_Garage,ohe_facility_type_Public_Assembly_Drama_theater,ohe_facility_type_Public_Assembly_Entertainment_culture,ohe_facility_type_Public_Assembly_Library,ohe_facility_type_Public_Assembly_Movie_Theater,ohe_facility_type_Public_Assembly_Other,ohe_facility_type_Public_Assembly_Recreation,ohe_facility_type_Public_Assembly_Social_meeting,ohe_facility_type_Public_Assembly_Stadium,ohe_facility_type_Public_Assembly_Uncategorized,ohe_facility_type_Public_Safety_Courthouse,ohe_facility_type_Public_Safety_Fire_or_police_station,ohe_facility_type_Public_Safety_Penitentiary,ohe_facility_type_Public_Safety_Uncategorized,ohe_facility_type_Religious_worship,ohe_facility_type_Retail_Enclosed_mall,ohe_facility_type_Retail_Strip_shopping_mall,ohe_facility_type_Retail_Uncategorized,ohe_facility_type_Retail_Vehicle_dealership_showroom,ohe_facility_type_Service_Drycleaning_or_Laundry,ohe_facility_type_Service_Uncategorized,ohe_facility_type_Service_Vehicle_service_repair_shop,ohe_facility_type_Warehouse_Distribution_or_Shipping_center,ohe_facility_type_Warehouse_Nonrefrigerated,ohe_facility_type_Warehouse_Refrigerated,ohe_facility_type_Warehouse_Selfstorage,ohe_facility_type_Warehouse_Uncategorized,ohe_building_class_Commercial,ohe_building_class_Residential,State_Factor,building_class,facility_type,te_State_Factor,te_building_class,te_facility_type,min_temp,max_temp,std_temp,skew_temp,min_winter_temp,max_winter_temp,avg_winter_temp,std_winter_temp,skew_winter_temp,min_spring_temp,max_spring_temp,avg_spring_temp,std_spring_temp,skew_spring_temp,min_summer_temp,max_summer_temp,avg_summer_temp,std_summer_temp,skew_summer_temp,min_autumn_temp,max_autumn_temp,avg_autumn_temp,std_autumn_temp,skew_autumn_temp,month_cooling_degree_days,month_heating_degree_days,building_area,floor_energy_star_rating
44346,6.0,64218.0,1971.0,43.0,3.4,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,218341.19999999998,12.647058823529411
1551,6.0,107743.0,1972.0,70.0,45.7,37.0,52.69354839,62.0,42.0,56.94827586,75.0,47.0,57.72580645,76.0,47.0,60.28333333,86.0,51.0,61.06451613,87.0,51.0,63.35,87.0,53.0,62.91935484,81.0,53.0,63.79032258,76.0,52.0,64.8,94.0,51.0,63.35483871,84.0,44.0,58.28333333,75.0,36.0,50.66129032,63.0,142.0,2005.0,21.39,0.0,0.0,61.77090613621621,0.0,0.0,0.0,0.0,16.0,2.0,0,0,1.0,1.0,1.0,105.71428571428572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,21,62.196194242656816,85.75523889289686,104.93499688518065,36.0,94.0,14.73573737780722,0.42703095287369086,36.0,75.0,52.81145717444444,12.999194312772042,0.20855213146848978,47.0,87.0,63.67485065666668,15.671808616631289,0.5892850299280228,51.0,87.0,65.6732974911111,87.0,87.0,44.0,94.0,65.15979689333334,16.415047789307273,0.6069838240922647,11.833333333333334,167.08333333333334,4923855.100000001,1.5317286652078774
17318,5.0,72304.0,1893.0,30.0,201.8,-9.0,20.40322581,44.0,-10.0,13.98214286,44.0,-9.0,32.75806452,72.0,27.0,49.36666667,78.0,34.0,60.82258065,84.0,41.0,67.55172414,91.0,50.0,71.43548387,91.0,48.0,70.19354839,90.0,44.0,68.5,91.0,28.0,53.33870968,78.0,9.0,42.77586207,72.0,13.0,38.75,61.0,744.0,6310.0,46.98,47.5,278.0,48.68200979054054,109.0,59.0,35.0,21.0,70.0,4.0,0,0,330.0,340.0,17.4,176.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0,6,95.19929092970418,85.75523889289686,69.44153144517772,-10.0,91.0,28.752397693292316,-0.4040917184661213,-10.0,61.0,24.015040963333334,24.662356715691473,-0.08551267382371115,-9.0,84.0,47.66081242666667,29.69757463918559,-0.6379585594137919,41.0,91.0,68.90897293333335,91.0,91.0,9.0,91.0,54.06828575,25.99669837370246,-0.35551812923891757,62.0,525.8333333333334,14590947.200000001,0.14866204162537164
47354,6.0,70000.0,1924.0,100.0,25.0,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,131.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,1750000.0,4.0
9446,5.0,28878.0,2001.0,87.85714285714286,18.3,28.0,45.41935484,63.0,32.0,48.32142857,62.0,29.0,50.72580645,71.0,37.0,51.85,78.0,41.0,59.08064516,81.0,48.0,67.08333333,90.0,55.0,70.91935484,96.0,51.0,68.40322581,89.0,44.0,60.43333333,80.0,46.0,57.5,74.0,27.0,44.46666667,59.0,29.0,43.43548387,58.0,430.0,3742.0,39.35,0.0,0.0,56.52248063648649,8.0,0.0,0.0,0.0,40.0,2.0,0,0,1.0,1.0,1.0,261.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0,53.98923430455958,80.24095741149327,31.876915144788168,27.0,96.0,18.0914225571077,0.2880219834122015,28.0,63.0,45.46402969777777,13.728244356547819,-0.020553878661703103,29.0,81.0,55.40627240111111,18.372388862262685,0.11282945264208086,48.0,96.0,70.6006571088889,96.0,96.0,27.0,80.0,54.71111111111111,16.332372420306346,-0.022392251847864256,35.833333333333336,311.8333333333333,528467.4,4.800936768149883
64692,5.0,159424.0,1930.0,100.0,42.7,8.0,29.85483871,56.0,2.0,23.94642857,43.0,12.0,38.09677419,62.0,32.0,54.25,80.0,48.0,68.51612903,88.0,50.0,71.18333333,90.0,64.0,78.79032258,96.0,63.0,78.96774194,95.0,56.0,74.45,97.0,35.0,58.04838710000001,78.0,32.0,52.78333333,74.0,34.0,50.77419355,72.0,1581.0,4460.0,40.97,49.1,463.0,56.851272939729725,63.0,34.0,9.0,0.0,106.0,12.0,0,0,310.0,310.0,13.0,110.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,2.0,97.0,24.77556576727112,-0.3503520957298711,2.0,72.0,35.50838453666667,22.605732720587138,0.01401002521168115,12.0,88.0,53.651433691111116,24.089934638076095,-0.2720896862236899,50.0,96.0,76.32682198333333,96.0,96.0,32.0,97.0,61.92019115888888,21.05204076793168,0.0643207311362598,131.75,371.6666666666667,6807404.800000001,2.34192037470726
26944,2.0,110000.0,1991.0,39.42857142857143,3.4,13.0,37.32258065,62.0,20.0,40.87931034,62.0,25.0,50.93548387,78.0,38.0,54.76666667,88.0,49.0,65.09677419,89.0,51.0,70.98333333,94.0,61.0,78.75806452,100.0,61.0,76.69354839,91.0,53.0,68.8,91.0,38.0,58.04838710000001,78.0,31.0,43.86666667,66.0,28.0,41.46774194,62.0,1277.0,3978.0,38.51,9.6,10.0,58.75634264567568,22.0,5.0,0.0,0.0,72.0,17.0,0,0,1.0,1.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,30,87.48101164509963,85.75523889289686,116.76229366572707,13.0,100.0,22.05943519058774,-0.06481568040189688,13.0,62.0,40.741070325555555,18.473472062681697,-0.0906434880831872,25.0,89.0,59.75543608111111,22.11897385154872,-0.008389770539664219,51.0,100.0,76.04832736,100.0,100.0,31.0,91.0,58.635005974444454,19.428601207498552,0.2042983024162746,106.41666666666667,331.5,374000.0,11.596638655462186
41397,2.0,59220.0,1926.0,51.142857142857146,3.4,13.0,37.32258065,62.0,20.0,40.87931034,62.0,25.0,50.93548387,78.0,38.0,54.76666667,88.0,49.0,65.09677419,89.0,51.0,70.98333333,94.0,61.0,78.75806452,100.0,61.0,76.69354839,91.0,53.0,68.8,91.0,38.0,58.04838710000001,78.0,31.0,43.86666667,66.0,28.0,41.46774194,62.0,1277.0,3978.0,38.51,9.6,10.0,58.75634264567568,22.0,5.0,0.0,0.0,72.0,17.0,0,0,1.0,1.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,13.0,100.0,22.05943519058774,-0.06481568040189688,13.0,62.0,40.741070325555555,18.473472062681697,-0.0906434880831872,25.0,89.0,59.75543608111111,22.11897385154872,-0.008389770539664219,51.0,100.0,76.04832736,100.0,100.0,31.0,91.0,58.635005974444454,19.428601207498552,0.2042983024162746,106.41666666666667,331.5,201348.0,15.04201680672269
23457,6.0,115300.0,1925.0,72.0,42.7,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,131.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,6,87.48101164509963,85.75523889289686,69.44153144517772,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,4923310.0,1.686182669789227
38226,6.0,53384.0,1922.0,3.0,25.0,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,131.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,1334600.0,0.12
3927,4.0,246955.0,1921.0,89.0,43.9,41.0,55.09677419,73.0,42.0,54.875,71.0,47.0,59.03225806,76.0,47.0,60.1,90.0,51.0,63.48387097,92.0,52.0,64.25,87.0,53.0,66.90322581,90.0,57.0,67.01612903,80.0,56.0,68.38333333,83.0,55.0,68.66129032,95.0,46.0,59.65,76.0,41.0,56.79032258,68.0,497.0,1477.0,20.69,0.0,0.0,64.19754939405406,0.0,0.0,0.0,0.0,27.0,6.0,0,0,1.0,1.0,1.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,32,62.196194242656816,85.75523889289686,77.07438919707529,41.0,95.0,14.98031117205227,0.4287002984435248,41.0,73.0,55.86245519666667,12.77955292883906,0.08158295624149899,47.0,92.0,65.06845878111112,17.251378248040222,0.6701412036679868,52.0,90.0,68.57437276,90.0,90.0,46.0,95.0,67.52162485000001,15.342942857678807,0.49475262825137706,41.416666666666664,123.08333333333333,10841324.5,2.0273348519362187
32308,4.0,615000.0,1909.0,84.0,42.7,4.0,28.59677419,58.0,9.0,31.625,56.0,13.0,37.66129032,66.0,31.0,52.33333333,77.0,49.0,64.0,86.0,55.0,72.45,89.0,63.0,76.14516129,91.0,61.0,74.51612903,90.0,52.0,69.73333333,92.0,42.0,59.62903226,77.0,22.0,45.3,69.0,24.0,40.51612903,65.0,1128.0,4875.0,53.79,50.0,377.0,55.35155547675676,66.0,24.0,7.0,0.0,75.0,4.0,0,0,1.0,1.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,32,87.48101164509963,85.75523889289686,77.07438919707529,4.0,92.0,23.6438079364144,-0.41413833075127954,4.0,65.0,35.19310035777778,21.53626016604291,-0.04107165682324514,13.0,86.0,52.88829151666667,23.158713667939807,-0.30529300158610234,55.0,91.0,74.67903225777778,91.0,91.0,22.0,92.0,58.74026284333334,20.984169495842664,-0.20401343285659188,94.0,406.25,26260500.0,1.9672131147540983
586,3.0,22207.0,1920.142857142857,49.142857142857146,7.0,11.0,32.88333333,54.0,16.0,37.89285714,60.0,28.0,48.08064516,74.0,28.0,52.93333333,84.0,30.0,57.61290323,86.0,35.0,65.06666667,100.0,48.0,73.51612903,100.0,44.0,68.61290323,96.0,32.0,63.21666667,94.0,30.0,52.16129032,74.0,28.0,44.16666667,62.0,9.0,34.87096774,56.0,562.0,5010.0,20.89,27.1,337.0,53.046831597567575,63.0,12.0,2.0,0.0,111.0,34.0,0,0,340.0,340.0,17.4,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,8,62.196194242656816,85.75523889289686,46.17279949834415,9.0,100.0,24.660657391124907,0.2696019743267439,9.0,60.0,34.62746202333333,19.530797758450397,-0.06662104633041127,28.0,86.0,54.29187574666667,23.185294062704475,0.19167840113978757,35.0,100.0,70.02174432555556,100.0,100.0,28.0,94.0,53.28273596222222,22.305806511066518,0.5627080709053462,46.833333333333336,417.5,155449.0,7.020408163265307
39771,6.0,56276.0,2001.0,59.0,3.4,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,148.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,191338.4,17.352941176470587
62450,2.0,135643.0,1928.0,61.57142857142857,3.4,13.0,37.32258065,62.0,20.0,40.87931034,62.0,25.0,50.93548387,78.0,38.0,54.76666667,88.0,49.0,65.09677419,89.0,51.0,70.98333333,94.0,61.0,78.75806452,100.0,61.0,76.69354839,91.0,53.0,68.8,91.0,38.0,58.04838710000001,78.0,31.0,43.86666667,66.0,28.0,41.46774194,62.0,1277.0,3978.0,38.51,9.6,10.0,58.75634264567568,22.0,5.0,0.0,0.0,72.0,17.0,0,0,1.0,1.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,13.0,100.0,22.05943519058774,-0.06481568040189688,13.0,62.0,40.741070325555555,18.473472062681697,-0.0906434880831872,25.0,89.0,59.75543608111111,22.11897385154872,-0.008389770539664219,51.0,100.0,76.04832736,100.0,100.0,31.0,91.0,58.635005974444454,19.428601207498552,0.2042983024162746,106.41666666666667,331.5,461186.2,18.10924369747899
